session_id,tenant,day,csat
s_nort_041145,northwind-retail,13,4
s_nort_041160,northwind-retail,13,4
s_nort_041201,northwind-retail,13,5
s_nort_041208,northwind-retail,13,3
s_nort_041244,northwind-retail,13,4
s_nort_041251,northwind-retail,13,5
s_nort_041257,northwind-retail,13,3
s_nort_041288,northwind-retail,13,3
s_nort_041290,northwind-retail,13,5
s_nort_041310,northwind-retail,13,3
s_nort_041318,northwind-retail,13,4
s_nort_041329,northwind-retail,13,3
s_nort_041338,northwind-retail,13,3
s_nort_041340,northwind-retail,13,5
s_nort_041342,northwind-retail,13,5
s_nort_041358,northwind-retail,13,3
s_nort_041397,northwind-retail,13,4
s_nort_041398,northwind-retail,13,5
s_nort_041399,northwind-retail,13,5
s_nort_041408,northwind-retail,13,5
s_nort_041409,northwind-retail,13,3
s_nort_041412,northwind-retail,13,5
s_nort_041418,northwind-retail,13,5
s_nort_041420,northwind-retail,13,4
s_nort_041434,northwind-retail,13,3
s_nort_041435,northwind-retail,13,5
s_nort_041440,northwind-retail,13,5
s_nort_041456,northwind-retail,13,4
s_nort_041469,northwind-retail,13,5
s_nort_041478,northwind-retail,13,5
s_nort_041481,northwind-retail,13,2
s_nort_041526,northwind-retail,13,4
s_nort_041554,northwind-retail,13,5
s_nort_041563,northwind-retail,13,5
s_nort_041569,northwind-retail,13,4
s_nort_041584,northwind-retail,13,4
s_nort_041585,northwind-retail,13,3
s_nort_041600,northwind-retail,13,4
s_nort_041605,northwind-retail,13,3
s_nort_041621,northwind-retail,13,4
s_nort_041623,northwind-retail,13,4
s_nort_041647,northwind-retail,13,5
s_nort_041677,northwind-retail,13,3
s_nort_041696,northwind-retail,13,5
s_nort_041701,northwind-retail,13,4
s_nort_041707,northwind-retail,13,2
s_nort_041710,northwind-retail,13,4
s_nort_041716,northwind-retail,13,4
s_nort_041719,northwind-retail,13,3
s_nort_041730,northwind-retail,13,5
s_nort_041743,northwind-retail,13,5
s_nort_041753,northwind-retail,13,3
s_nort_041760,northwind-retail,13,5
s_nort_041780,northwind-retail,13,5
s_nort_041782,northwind-retail,13,4
s_nort_041797,northwind-retail,13,2
s_nort_041805,northwind-retail,13,4
s_nort_041840,northwind-retail,13,5
s_nort_041852,northwind-retail,13,2
s_nort_041858,northwind-retail,13,4
s_nort_041864,northwind-retail,13,2
s_nort_041876,northwind-retail,13,4
s_nort_041880,northwind-retail,13,1
s_nort_041886,northwind-retail,13,2
s_nort_041898,northwind-retail,13,4
s_nort_041911,northwind-retail,13,5
s_nort_041925,northwind-retail,13,5
s_nort_041930,northwind-retail,13,5
s_nort_041975,northwind-retail,13,3
s_nort_041977,northwind-retail,13,4
s_nort_042021,northwind-retail,13,3
s_nort_042023,northwind-retail,13,4
s_nort_042043,northwind-retail,13,5
s_nort_042053,northwind-retail,13,4
s_nort_042063,northwind-retail,13,3
s_nort_042074,northwind-retail,13,4
s_nort_042078,northwind-retail,13,3
s_nort_042080,northwind-retail,13,4
s_nort_042099,northwind-retail,13,3
s_nort_042100,northwind-retail,13,2
s_nort_042121,northwind-retail,13,3
s_nort_042123,northwind-retail,13,2
s_nort_042128,northwind-retail,13,4
s_nort_042147,northwind-retail,13,4
s_nort_042161,northwind-retail,13,5
s_nort_042182,northwind-retail,13,3
s_nort_042193,northwind-retail,13,1
s_nort_042200,northwind-retail,13,4
s_nort_042207,northwind-retail,13,4
s_nort_042209,northwind-retail,13,4
s_nort_042219,northwind-retail,13,4
s_nort_042220,northwind-retail,13,4
s_nort_042228,northwind-retail,13,3
s_nort_042232,northwind-retail,13,5
s_nort_042266,northwind-retail,14,4
s_nort_042270,northwind-retail,14,4
s_nort_042280,northwind-retail,14,3
s_nort_042303,northwind-retail,14,4
s_nort_042328,northwind-retail,14,3
s_nort_042332,northwind-retail,14,2
s_nort_042348,northwind-retail,14,2
s_nort_042364,northwind-retail,14,2
s_nort_042391,northwind-retail,14,3
s_nort_042402,northwind-retail,14,5
s_nort_042407,northwind-retail,14,5
s_nort_042416,northwind-retail,14,4
s_nort_042418,northwind-retail,14,2
s_nort_042420,northwind-retail,14,2
s_nort_042427,northwind-retail,14,3
s_nort_042467,northwind-retail,14,4
s_nort_042484,northwind-retail,14,5
s_nort_042501,northwind-retail,14,4
s_nort_042526,northwind-retail,14,2
s_nort_042531,northwind-retail,14,4
s_nort_042552,northwind-retail,14,3
s_nort_042555,northwind-retail,14,5
s_nort_042570,northwind-retail,14,5
s_nort_042575,northwind-retail,14,5
s_nort_042582,northwind-retail,14,5
s_nort_042590,northwind-retail,14,5
s_nort_042595,northwind-retail,14,5
s_nort_042597,northwind-retail,14,5
s_nort_042633,northwind-retail,14,5
s_nort_042666,northwind-retail,14,4
s_nort_042682,northwind-retail,14,1
s_nort_042684,northwind-retail,14,3
s_nort_042685,northwind-retail,14,4
s_nort_042718,northwind-retail,14,3
s_nort_042732,northwind-retail,14,4
s_nort_042737,northwind-retail,14,5
s_nort_042747,northwind-retail,14,3
s_nort_042752,northwind-retail,14,5
s_nort_042753,northwind-retail,14,3
s_nort_042779,northwind-retail,14,5
s_nort_042791,northwind-retail,14,4
s_nort_042811,northwind-retail,14,3
s_nort_042818,northwind-retail,14,5
s_nort_042831,northwind-retail,14,3
s_nort_042845,northwind-retail,14,2
s_nort_042856,northwind-retail,14,4
s_nort_042858,northwind-retail,14,3
s_nort_042863,northwind-retail,14,4
s_nort_042867,northwind-retail,14,4
s_nort_042874,northwind-retail,14,4
s_nort_042884,northwind-retail,14,3
s_nort_042897,northwind-retail,14,5
s_nort_042900,northwind-retail,14,5
s_nort_042909,northwind-retail,14,3
s_nort_042914,northwind-retail,14,5
s_nort_042929,northwind-retail,14,4
s_nort_042935,northwind-retail,14,4
s_nort_042936,northwind-retail,14,4
s_nort_042939,northwind-retail,14,5
s_nort_042954,northwind-retail,14,5
s_nort_042970,northwind-retail,14,5
s_nort_042971,northwind-retail,14,4
s_nort_043001,northwind-retail,14,5
s_nort_043008,northwind-retail,14,3
s_nort_043012,northwind-retail,14,3
s_nort_043019,northwind-retail,14,4
s_nort_043024,northwind-retail,14,5
s_nort_043042,northwind-retail,14,2
s_nort_043053,northwind-retail,14,3
s_nort_043058,northwind-retail,14,3
s_nort_043074,northwind-retail,14,2
s_nort_043081,northwind-retail,14,3
s_nort_043087,northwind-retail,14,5
s_nort_043089,northwind-retail,14,2
s_nort_043156,northwind-retail,14,5
s_nort_043163,northwind-retail,14,5
s_nort_043165,northwind-retail,14,2
s_nort_043175,northwind-retail,14,5
s_nort_043191,northwind-retail,14,3
s_nort_043214,northwind-retail,14,3
s_nort_043221,northwind-retail,14,4
s_nort_043233,northwind-retail,14,5
s_nort_043234,northwind-retail,14,3
s_nort_043249,northwind-retail,14,5
s_nort_043251,northwind-retail,14,5
s_nort_043254,northwind-retail,14,5
s_nort_043260,northwind-retail,14,3
s_nort_043266,northwind-retail,14,3
s_nort_043270,northwind-retail,14,5
s_nort_043323,northwind-retail,14,3
s_nort_043344,northwind-retail,14,4
s_nort_043380,northwind-retail,14,5
s_nort_043400,northwind-retail,14,3
s_nort_043411,northwind-retail,14,4
s_nort_043442,northwind-retail,14,4
s_nort_043450,northwind-retail,14,4
s_nort_043472,northwind-retail,14,3
s_nort_043475,northwind-retail,14,4
s_nort_043476,northwind-retail,14,2
s_nort_043514,northwind-retail,14,5
s_nort_043515,northwind-retail,14,3
s_nort_043538,northwind-retail,14,4
s_nort_043543,northwind-retail,14,4
s_nort_043552,northwind-retail,14,2
s_nort_043557,northwind-retail,14,5
s_nort_043558,northwind-retail,14,3
s_nort_043562,northwind-retail,14,4
s_nort_043570,northwind-retail,14,1
s_nort_043575,northwind-retail,14,4
s_nort_043577,northwind-retail,14,3
s_nort_043578,northwind-retail,14,5
s_nort_043584,northwind-retail,14,4
s_nort_043586,northwind-retail,14,3
s_nort_043590,northwind-retail,14,5
s_nort_043593,northwind-retail,14,3
s_nort_043594,northwind-retail,14,4
s_nort_043599,northwind-retail,14,5
s_nort_043650,northwind-retail,14,3
s_nort_043652,northwind-retail,14,4
s_nort_043661,northwind-retail,14,5
s_nort_043663,northwind-retail,14,4
s_nort_043667,northwind-retail,14,3
s_nort_043683,northwind-retail,14,3
s_nort_043699,northwind-retail,14,5
s_nort_043723,northwind-retail,14,4
s_nort_043765,northwind-retail,14,5
s_nort_043781,northwind-retail,14,3
s_nort_043794,northwind-retail,14,5
s_nort_043795,northwind-retail,14,3
s_nort_043799,northwind-retail,14,4
s_nort_043802,northwind-retail,14,2
s_nort_043810,northwind-retail,14,5
s_nort_043830,northwind-retail,14,3
s_nort_043851,northwind-retail,14,5
s_nort_043857,northwind-retail,14,5
s_nort_043871,northwind-retail,14,4
s_nort_043889,northwind-retail,14,2
s_nort_043893,northwind-retail,14,3
s_nort_043954,northwind-retail,14,3
s_nort_043976,northwind-retail,14,5
s_nort_043977,northwind-retail,14,4
s_nort_043996,northwind-retail,14,3
s_nort_044027,northwind-retail,14,2
s_nort_044033,northwind-retail,14,5
s_nort_044044,northwind-retail,14,4
s_nort_044062,northwind-retail,14,5
s_nort_044071,northwind-retail,14,4
s_nort_044084,northwind-retail,14,2
s_nort_044107,northwind-retail,14,5
s_nort_044136,northwind-retail,14,2
s_nort_044138,northwind-retail,14,3
s_nort_044142,northwind-retail,14,4
s_nort_044151,northwind-retail,14,5
s_nort_044153,northwind-retail,14,3
s_nort_044168,northwind-retail,14,5
s_nort_044171,northwind-retail,14,5
s_nort_044172,northwind-retail,14,3
s_nort_044188,northwind-retail,14,4
s_nort_044208,northwind-retail,14,1
s_nort_044216,northwind-retail,14,4
s_nort_044225,northwind-retail,14,4
s_nort_044236,northwind-retail,14,4
s_nort_044241,northwind-retail,14,5
s_nort_044259,northwind-retail,14,2
s_nort_044260,northwind-retail,14,3
s_nort_044304,northwind-retail,14,2
s_nort_044312,northwind-retail,14,4
s_nort_044313,northwind-retail,14,5
s_nort_044321,northwind-retail,14,5
s_nort_044345,northwind-retail,14,5
s_nort_044356,northwind-retail,14,5
s_nort_044367,northwind-retail,14,4
s_nort_044370,northwind-retail,14,4
s_nort_044375,northwind-retail,14,4
s_nort_044376,northwind-retail,14,5
s_nort_044380,northwind-retail,14,4
s_nort_044382,northwind-retail,14,5
s_nort_044386,northwind-retail,14,4
s_nort_044387,northwind-retail,14,3
s_nort_044392,northwind-retail,14,4
s_nort_044394,northwind-retail,14,4
s_nort_044413,northwind-retail,14,3
s_nort_044417,northwind-retail,14,5
s_nort_044422,northwind-retail,14,4
s_nort_044432,northwind-retail,14,4
s_nort_044459,northwind-retail,14,5
s_nort_044479,northwind-retail,14,4
s_nort_044486,northwind-retail,14,3
s_nort_044498,northwind-retail,14,5
s_nort_044515,northwind-retail,14,2
s_nort_044518,northwind-retail,14,1
s_nort_044528,northwind-retail,14,4
s_nort_044533,northwind-retail,14,3
s_nort_044550,northwind-retail,14,3
s_nort_044570,northwind-retail,14,3
s_nort_044599,northwind-retail,14,3
s_nort_044623,northwind-retail,14,3
s_nort_044628,northwind-retail,14,5
s_nort_044633,northwind-retail,14,3
s_nort_044649,northwind-retail,14,4
s_nort_044666,northwind-retail,14,5
s_nort_044667,northwind-retail,14,4
s_nort_044674,northwind-retail,14,4
s_nort_044677,northwind-retail,14,3
s_nort_044681,northwind-retail,14,5
s_nort_044701,northwind-retail,14,5
s_nort_044729,northwind-retail,14,5
s_nort_044746,northwind-retail,14,3
s_nort_044758,northwind-retail,14,3
s_nort_044765,northwind-retail,14,2
s_nort_044799,northwind-retail,14,3
s_nort_044817,northwind-retail,14,3
s_nort_044858,northwind-retail,14,5
s_nort_044860,northwind-retail,14,4
s_nort_044862,northwind-retail,14,3
s_nort_044877,northwind-retail,14,5
s_nort_044891,northwind-retail,14,5
s_nort_044892,northwind-retail,14,3
s_nort_044900,northwind-retail,14,4
s_nort_044934,northwind-retail,14,4
s_nort_044939,northwind-retail,14,5
s_nort_044944,northwind-retail,14,4
s_nort_044961,northwind-retail,14,2
s_nort_044997,northwind-retail,14,2
s_nort_045006,northwind-retail,14,3
s_nort_045008,northwind-retail,14,4
s_nort_045016,northwind-retail,14,3
s_nort_045052,northwind-retail,14,4
s_nort_045054,northwind-retail,14,4
s_nort_045059,northwind-retail,14,5
s_nort_045075,northwind-retail,14,4
s_nort_045084,northwind-retail,14,4
s_nort_045090,northwind-retail,14,5
s_nort_045146,northwind-retail,14,4
s_nort_045170,northwind-retail,14,5
s_nort_045172,northwind-retail,14,4
s_nort_045181,northwind-retail,14,2
s_nort_045199,northwind-retail,14,4
s_nort_045205,northwind-retail,14,4
s_nort_045208,northwind-retail,14,3
s_nort_045210,northwind-retail,14,4
s_nort_045217,northwind-retail,14,5
s_nort_045231,northwind-retail,14,3
s_nort_045297,northwind-retail,14,4
s_nort_045301,northwind-retail,14,4
s_nort_045305,northwind-retail,14,3
s_nort_045312,northwind-retail,14,3
s_nort_045313,northwind-retail,14,2
s_nort_045332,northwind-retail,14,3
s_nort_045341,northwind-retail,14,5
s_nort_045366,northwind-retail,14,4
s_nort_045381,northwind-retail,14,2
s_nort_045409,northwind-retail,14,5
s_nort_045422,northwind-retail,14,3
s_nort_045425,northwind-retail,14,4
s_nort_045444,northwind-retail,14,4
s_nort_045454,northwind-retail,14,3
s_nort_045468,northwind-retail,14,4
s_nort_045474,northwind-retail,14,3
s_nort_045500,northwind-retail,14,3
s_nort_045510,northwind-retail,14,4
s_nort_045520,northwind-retail,14,2
s_nort_045528,northwind-retail,14,4
s_nort_045539,northwind-retail,14,3
s_nort_045553,northwind-retail,14,2
s_nort_045573,northwind-retail,14,5
s_nort_045586,northwind-retail,15,3
s_nort_045592,northwind-retail,15,5
s_nort_045593,northwind-retail,15,2
s_nort_045600,northwind-retail,15,2
s_nort_045602,northwind-retail,15,5
s_nort_045613,northwind-retail,15,2
s_nort_045617,northwind-retail,15,4
s_nort_045634,northwind-retail,15,4
s_nort_045635,northwind-retail,15,4
s_nort_045637,northwind-retail,15,2
s_nort_045645,northwind-retail,15,5
s_nort_045651,northwind-retail,15,5
s_nort_045655,northwind-retail,15,5
s_nort_045658,northwind-retail,15,5
s_nort_045674,northwind-retail,15,3
s_nort_045695,northwind-retail,15,4
s_nort_045697,northwind-retail,15,4
s_nort_045711,northwind-retail,15,4
s_nort_045715,northwind-retail,15,4
s_nort_045733,northwind-retail,15,3
s_nort_045750,northwind-retail,15,5
s_nort_045751,northwind-retail,15,5
s_nort_045752,northwind-retail,15,4
s_nort_045757,northwind-retail,15,4
s_nort_045763,northwind-retail,15,3
s_nort_045765,northwind-retail,15,3
s_nort_045783,northwind-retail,15,5
s_nort_045800,northwind-retail,15,4
s_nort_045810,northwind-retail,15,5
s_nort_045812,northwind-retail,15,3
s_nort_045829,northwind-retail,15,3
s_nort_045847,northwind-retail,15,4
s_nort_045863,northwind-retail,15,2
s_nort_045867,northwind-retail,15,2
s_nort_045872,northwind-retail,15,5
s_nort_045879,northwind-retail,15,5
s_nort_045882,northwind-retail,15,4
s_nort_045883,northwind-retail,15,5
s_nort_045890,northwind-retail,15,5
s_nort_045892,northwind-retail,15,3
s_nort_045898,northwind-retail,15,5
s_nort_045910,northwind-retail,15,4
s_nort_045926,northwind-retail,15,5
s_nort_045929,northwind-retail,15,5
s_nort_045939,northwind-retail,15,3
s_nort_045940,northwind-retail,15,3
s_nort_045972,northwind-retail,15,3
s_nort_045976,northwind-retail,15,5
s_nort_045980,northwind-retail,15,5
s_nort_046002,northwind-retail,15,3
s_nort_046020,northwind-retail,15,5
s_nort_046024,northwind-retail,15,4
s_nort_046080,northwind-retail,15,4
s_nort_046090,northwind-retail,15,4
s_nort_046091,northwind-retail,15,3
s_nort_046099,northwind-retail,15,2
s_nort_046100,northwind-retail,15,4
s_nort_046118,northwind-retail,15,3
s_nort_046126,northwind-retail,15,3
s_nort_046152,northwind-retail,15,3
s_nort_046171,northwind-retail,15,4
s_nort_046184,northwind-retail,15,4
s_nort_046195,northwind-retail,15,3
s_nort_046199,northwind-retail,15,4
s_nort_046201,northwind-retail,15,5
s_nort_046209,northwind-retail,15,4
s_nort_046244,northwind-retail,15,3
s_nort_046272,northwind-retail,15,3
s_nort_046274,northwind-retail,15,3
s_nort_046275,northwind-retail,15,5
s_nort_046279,northwind-retail,15,3
s_nort_046298,northwind-retail,15,3
s_nort_046300,northwind-retail,15,4
s_nort_046301,northwind-retail,15,5
s_nort_046341,northwind-retail,15,5
s_nort_046342,northwind-retail,15,5
s_nort_046363,northwind-retail,15,4
s_nort_046366,northwind-retail,15,1
s_nort_046382,northwind-retail,15,3
s_nort_046389,northwind-retail,15,3
s_nort_046398,northwind-retail,15,3
s_nort_046403,northwind-retail,15,4
s_nort_046407,northwind-retail,15,4
s_nort_046415,northwind-retail,15,4
s_nort_046417,northwind-retail,15,5
s_nort_046425,northwind-retail,15,4
s_nort_046434,northwind-retail,15,4
s_nort_046437,northwind-retail,15,3
s_nort_046445,northwind-retail,15,4
s_nort_046462,northwind-retail,15,5
s_nort_046466,northwind-retail,15,4
s_nort_046473,northwind-retail,15,5
s_nort_046482,northwind-retail,15,4
s_nort_046515,northwind-retail,15,4
s_nort_046522,northwind-retail,15,3
s_nort_046535,northwind-retail,15,5
s_nort_046539,northwind-retail,15,4
s_nort_046548,northwind-retail,15,4
s_nort_046551,northwind-retail,15,4
s_nort_046558,northwind-retail,15,3
s_nort_046564,northwind-retail,15,4
s_nort_046571,northwind-retail,15,3
s_nort_046584,northwind-retail,15,2
s_nort_046594,northwind-retail,15,2
s_nort_046595,northwind-retail,15,4
s_nort_046630,northwind-retail,15,3
s_nort_046681,northwind-retail,15,4
s_nort_046695,northwind-retail,15,4
s_nort_046698,northwind-retail,15,3
s_nort_046715,northwind-retail,15,5
s_nort_046758,northwind-retail,15,5
s_nort_046782,northwind-retail,15,3
s_nort_046802,northwind-retail,15,5
s_nort_046804,northwind-retail,15,4
s_nort_046810,northwind-retail,15,4
s_nort_046818,northwind-retail,15,3
s_nort_046826,northwind-retail,15,3
s_nort_046830,northwind-retail,15,5
s_nort_046840,northwind-retail,15,2
s_nort_046856,northwind-retail,15,5
s_nort_046876,northwind-retail,15,3
s_nort_046883,northwind-retail,15,2
s_nort_046903,northwind-retail,15,5
s_nort_046917,northwind-retail,15,4
s_nort_046940,northwind-retail,15,4
s_nort_046941,northwind-retail,15,3
s_nort_046961,northwind-retail,15,1
s_nort_047005,northwind-retail,15,3
s_nort_047007,northwind-retail,15,4
s_nort_047010,northwind-retail,15,4
s_nort_047015,northwind-retail,15,4
s_nort_047019,northwind-retail,15,2
s_nort_047020,northwind-retail,15,3
s_nort_047023,northwind-retail,15,3
s_nort_047024,northwind-retail,15,5
s_nort_047033,northwind-retail,15,3
s_nort_047041,northwind-retail,15,2
s_nort_047043,northwind-retail,15,2
s_nort_047062,northwind-retail,15,2
s_nort_047095,northwind-retail,15,3
s_nort_047098,northwind-retail,15,1
s_nort_047099,northwind-retail,15,5
s_nort_047124,northwind-retail,15,3
s_nort_047125,northwind-retail,15,5
s_nort_047129,northwind-retail,15,4
s_nort_047142,northwind-retail,15,2
s_nort_047152,northwind-retail,15,4
s_nort_047164,northwind-retail,15,4
s_nort_047181,northwind-retail,15,5
s_nort_047182,northwind-retail,15,3
s_nort_047187,northwind-retail,15,4
s_nort_047197,northwind-retail,15,2
s_nort_047219,northwind-retail,15,4
s_nort_047224,northwind-retail,15,5
s_nort_047230,northwind-retail,15,5
s_nort_047238,northwind-retail,15,5
s_nort_047249,northwind-retail,15,4
s_nort_047267,northwind-retail,15,3
s_nort_047268,northwind-retail,15,5
s_nort_047276,northwind-retail,15,4
s_nort_047306,northwind-retail,15,2
s_nort_047307,northwind-retail,15,3
s_nort_047348,northwind-retail,15,5
s_nort_047349,northwind-retail,15,5
s_nort_047359,northwind-retail,15,4
s_nort_047370,northwind-retail,15,5
s_nort_047372,northwind-retail,15,5
s_nort_047391,northwind-retail,15,5
s_nort_047396,northwind-retail,15,4
s_nort_047397,northwind-retail,15,2
s_nort_047400,northwind-retail,15,5
s_nort_047414,northwind-retail,15,4
s_nort_047433,northwind-retail,15,5
s_nort_047451,northwind-retail,15,4
s_nort_047454,northwind-retail,15,2
s_nort_047457,northwind-retail,15,5
s_nort_047480,northwind-retail,15,4
s_nort_047488,northwind-retail,15,4
s_nort_047503,northwind-retail,15,4
s_nort_047510,northwind-retail,15,4
s_nort_047513,northwind-retail,15,2
s_nort_047519,northwind-retail,15,5
s_nort_047529,northwind-retail,15,5
s_nort_047540,northwind-retail,15,5
s_nort_047547,northwind-retail,15,4
s_nort_047569,northwind-retail,15,3
s_nort_047607,northwind-retail,15,4
s_nort_047615,northwind-retail,15,4
s_nort_047659,northwind-retail,15,5
s_nort_047715,northwind-retail,15,4
s_nort_047724,northwind-retail,15,4
s_nort_047728,northwind-retail,15,3
s_nort_047750,northwind-retail,15,4
s_nort_047788,northwind-retail,15,5
s_nort_047793,northwind-retail,15,3
s_nort_047800,northwind-retail,15,2
s_nort_047804,northwind-retail,15,2
s_nort_047823,northwind-retail,15,4
s_nort_047831,northwind-retail,15,5
s_nort_047832,northwind-retail,15,3
s_nort_047836,northwind-retail,15,3
s_nort_047843,northwind-retail,15,4
s_nort_047848,northwind-retail,15,5
s_nort_047854,northwind-retail,15,5
s_nort_047863,northwind-retail,15,4
s_nort_047869,northwind-retail,15,5
s_nort_047872,northwind-retail,15,4
s_nort_047896,northwind-retail,15,5
s_nort_047904,northwind-retail,15,4
s_nort_047913,northwind-retail,15,3
s_nort_047914,northwind-retail,15,4
s_nort_047919,northwind-retail,15,5
s_nort_047927,northwind-retail,15,4
s_nort_047930,northwind-retail,15,1
s_nort_047952,northwind-retail,15,3
s_nort_047973,northwind-retail,15,5
s_nort_047984,northwind-retail,15,2
s_nort_048009,northwind-retail,15,2
s_nort_048020,northwind-retail,15,4
s_nort_048061,northwind-retail,15,5
s_nort_048063,northwind-retail,15,1
s_nort_048070,northwind-retail,15,4
s_nort_048074,northwind-retail,15,4
s_nort_048095,northwind-retail,15,2
s_nort_048107,northwind-retail,15,4
s_nort_048120,northwind-retail,15,4
s_nort_048126,northwind-retail,15,4
s_nort_048150,northwind-retail,15,4
s_nort_048172,northwind-retail,15,2
s_nort_048192,northwind-retail,15,3
s_nort_048197,northwind-retail,15,3
s_nort_048207,northwind-retail,15,4
s_nort_048210,northwind-retail,15,5
s_nort_048213,northwind-retail,15,4
s_nort_048239,northwind-retail,15,3
s_nort_048250,northwind-retail,15,4
s_nort_048269,northwind-retail,15,3
s_nort_048278,northwind-retail,15,4
s_nort_048284,northwind-retail,15,3
s_nort_048300,northwind-retail,15,3
s_nort_048312,northwind-retail,15,4
s_nort_048325,northwind-retail,15,5
s_nort_048329,northwind-retail,15,4
s_nort_048357,northwind-retail,15,4
s_nort_048372,northwind-retail,15,3
s_nort_048376,northwind-retail,15,4
s_nort_048377,northwind-retail,15,5
s_nort_048425,northwind-retail,15,5
s_nort_048426,northwind-retail,15,5
s_nort_048431,northwind-retail,15,3
s_nort_048441,northwind-retail,15,4
s_nort_048457,northwind-retail,15,5
s_nort_048466,northwind-retail,15,4
s_nort_048468,northwind-retail,15,4
s_nort_048476,northwind-retail,15,2
s_nort_048484,northwind-retail,15,5
s_nort_048486,northwind-retail,15,5
s_nort_048502,northwind-retail,15,3
s_nort_048505,northwind-retail,15,5
s_nort_048508,northwind-retail,15,5
s_nort_048530,northwind-retail,15,5
s_nort_048537,northwind-retail,15,3
s_nort_048538,northwind-retail,15,4
s_nort_048539,northwind-retail,15,2
s_nort_048543,northwind-retail,15,3
s_nort_048550,northwind-retail,15,5
s_nort_048570,northwind-retail,15,3
s_nort_048580,northwind-retail,15,4
s_nort_048588,northwind-retail,15,4
s_nort_048592,northwind-retail,15,2
s_nort_048598,northwind-retail,15,4
s_nort_048610,northwind-retail,15,3
s_nort_048617,northwind-retail,15,5
s_nort_048620,northwind-retail,15,5
s_nort_048648,northwind-retail,15,2
s_nort_048673,northwind-retail,15,4
s_nort_048686,northwind-retail,15,3
s_nort_048693,northwind-retail,15,3
s_nort_048695,northwind-retail,15,3
s_nort_048704,northwind-retail,15,4
s_nort_048720,northwind-retail,15,5
s_nort_048732,northwind-retail,15,4
s_nort_048737,northwind-retail,15,2
s_nort_048739,northwind-retail,15,2
s_nort_048750,northwind-retail,15,1
s_nort_048767,northwind-retail,15,2
s_nort_048770,northwind-retail,15,1
s_nort_048771,northwind-retail,15,5
s_nort_048800,northwind-retail,15,3
s_nort_048811,northwind-retail,15,4
s_nort_048843,northwind-retail,15,4
s_nort_048853,northwind-retail,15,3
s_nort_048856,northwind-retail,15,4
s_nort_048861,northwind-retail,15,2
s_nort_048874,northwind-retail,15,4
s_nort_048887,northwind-retail,15,4
s_nort_048891,northwind-retail,15,5
s_nort_048902,northwind-retail,15,3
s_nort_048906,northwind-retail,15,5
s_nort_048914,northwind-retail,15,2
s_nort_048918,northwind-retail,15,3
s_nort_048926,northwind-retail,15,5
s_nort_048943,northwind-retail,15,3
s_nort_048963,northwind-retail,15,2
s_nort_048980,northwind-retail,15,4
s_nort_048990,northwind-retail,15,3
s_nort_049016,northwind-retail,15,3
s_nort_049021,northwind-retail,15,3
s_nort_049022,northwind-retail,15,5
s_nort_049028,northwind-retail,15,5
s_nort_049033,northwind-retail,15,2
s_nort_049047,northwind-retail,15,3
s_nort_049054,northwind-retail,15,2
s_nort_049063,northwind-retail,15,5
s_nort_049073,northwind-retail,15,4
s_nort_049081,northwind-retail,15,4
s_nort_049093,northwind-retail,15,3
s_nort_049101,northwind-retail,15,4
s_nort_049103,northwind-retail,15,4
s_nort_049118,northwind-retail,15,5
s_nort_049144,northwind-retail,15,4
s_nort_049147,northwind-retail,15,4
s_nort_049188,northwind-retail,15,5
s_nort_049193,northwind-retail,15,4
s_nort_049198,northwind-retail,15,3
s_nort_049205,northwind-retail,15,2
s_nort_049219,northwind-retail,15,4
s_nort_049225,northwind-retail,15,5
s_nort_049240,northwind-retail,15,4
s_nort_049243,northwind-retail,15,4
s_nort_049249,northwind-retail,15,5
s_nort_049260,northwind-retail,15,3
s_nort_049262,northwind-retail,15,4
s_nort_049265,northwind-retail,15,5
s_nort_049267,northwind-retail,15,4
s_nort_049270,northwind-retail,15,5
s_nort_049274,northwind-retail,15,5
s_nort_049278,northwind-retail,15,4
s_nort_049282,northwind-retail,15,4
s_nort_049290,northwind-retail,15,5
s_nort_049291,northwind-retail,15,2
s_nort_049293,northwind-retail,15,4
s_nort_049299,northwind-retail,15,4
s_nort_049300,northwind-retail,15,5
s_nort_049309,northwind-retail,15,4
s_nort_049312,northwind-retail,15,4
s_nort_049313,northwind-retail,15,4
s_nort_049325,northwind-retail,15,5
s_nort_049342,northwind-retail,15,5
s_nort_049351,northwind-retail,15,3
s_nort_049375,northwind-retail,15,4
s_nort_049411,northwind-retail,16,4
s_nort_049418,northwind-retail,16,4
s_nort_049432,northwind-retail,16,5
s_nort_049433,northwind-retail,16,2
s_nort_049437,northwind-retail,16,4
s_nort_049442,northwind-retail,16,4
s_nort_049452,northwind-retail,16,3
s_nort_049469,northwind-retail,16,2
s_nort_049470,northwind-retail,16,3
s_nort_049473,northwind-retail,16,5
s_nort_049474,northwind-retail,16,3
s_nort_049492,northwind-retail,16,3
s_nort_049493,northwind-retail,16,3
s_nort_049502,northwind-retail,16,5
s_nort_049513,northwind-retail,16,4
s_nort_049521,northwind-retail,16,5
s_nort_049522,northwind-retail,16,3
s_nort_049531,northwind-retail,16,5
s_nort_049534,northwind-retail,16,2
s_nort_049561,northwind-retail,16,3
s_nort_049562,northwind-retail,16,4
s_nort_049564,northwind-retail,16,5
s_nort_049576,northwind-retail,16,2
s_nort_049578,northwind-retail,16,4
s_nort_049606,northwind-retail,16,5
